idx,center_long,center_lat,long_1,long_2,lat_1,lat_2,roof_orientation,roof_shape,area,building,height,solar_area,energy_produced,radiance,tilt_angle
1348,10.106702437454988,53.52766225283859,10.1065212,10.1068837,53.5275881,53.5277364,nan,nan,219.8443601932377,yes,nan,98.92996208695696,19996.218586826177,1155.0,24.67489602755473
1349,10.108365973655731,53.52802359464754,10.1079906,10.1087306,53.5278216,53.5282259,nan,nan,1394.477199550718,yes,nan,627.5147397978232,126836.41678163501,1155.0,24.67522123518279
1350,10.10874403716145,53.52790225665114,10.1085719,10.1089025,53.5277744,53.5280315,nan,nan,402.615572668612,yes,nan,181.1770077008754,36620.40268153944,1155.0,24.67511203098603
1351,10.108155128646748,53.52753851860621,10.1079594,10.1083508,53.5274619,53.5276151,nan,nan,250.42598890140653,yes,nan,112.69169500563294,22777.808853013557,1155.0,24.674784666745587
1352,10.092081809655136,53.52950293289113,10.0911705,10.0929978,53.5289046,53.5301021,nan,nan,10212.619747698309,yes,nan,4595.678886464239,928097.3511214531,1154.0,24.676552639602015
1353,10.089789392107471,53.5300365482534,10.0890298,10.0904461,53.5295351,53.5304561,nan,nan,5092.193281159736,yes,nan,2291.4869765218814,462765.79490859393,1154.0,24.677032893428063
1354,10.086907908511876,53.53041445603607,10.0858354,10.087941,53.52987,53.5309451,nan,nan,10114.655572723595,yes,nan,4551.595007725618,919194.6118101886,1154.0,24.67737301043246
1355,10.08581115418851,53.53114289464882,10.0853188,10.0863035,53.5310111,53.5312747,nan,nan,600.0047170845792,yes,nan,270.00212268806064,54526.928676853844,1154.0,24.67802860518394
1356,10.082928,53.53064855,10.0824774,10.0833786,53.5305774,53.5307197,nan,nan,946.4405936598778,yes,nan,425.898267146945,86010.15505032554,1154.0,24.677583695000003
1357,10.08201695,53.53134515,10.081771,10.0822629,53.531124,53.5315663,nan,nan,843.4178393781185,yes,nan,379.53802772015337,76647.70469808497,1154.0,24.678210635
1358,10.081043021566776,53.53062353242835,10.079569,10.0822383,53.5300884,53.5312573,nan,nan,12823.834378577769,yes,nan,5770.7254703599965,1165398.0087392011,1154.0,24.677561179185517
1359,10.078237252979012,53.529897651603406,10.0776843,10.0787902,53.5295969,53.5301984,nan,nan,1838.347618162632,yes,nan,827.2564281731844,167064.4356695746,1154.0,24.676907886443068
1360,10.07833993395078,53.52935505138608,10.0776565,10.0790041,53.528952,53.5297319,nan,nan,2394.527113161981,yes,nan,1077.5372009228915,217608.63772637793,1154.0,24.676419546247473
1361,10.07921489120886,53.529884335475046,10.0789013,10.0795285,53.5296903,53.5300784,nan,nan,795.9613185226917,yes,nan,358.18259333521127,72334.97472404591,1154.0,24.676895901927544
1362,10.07908685,53.53033759999999,10.0788478,10.0793259,53.5302016,53.5304736,nan,nan,426.0305895209312,yes,nan,191.71376528441903,38716.59489918842,1154.0,24.677303839999993
1363,10.075452514940451,53.5288815861134,10.0752019,10.0757148,53.5287449,53.5290272,nan,nan,543.9318551942706,yes,nan,244.76933483742178,49431.16717041733,1154.0,24.675993427502064
1364,10.076310635482267,53.52839701902564,10.0755884,10.0770327,53.5279088,53.5288864,nan,nan,4284.049606058747,yes,nan,1927.822322726436,389323.7180746037,1154.0,24.67555731712308
1365,10.075248768505563,53.52855488158933,10.0747843,10.0757261,53.528279,53.5288217,nan,nan,1721.556968677789,yes,nan,774.700635905005,156450.79342101575,1154.0,24.6756993934304
1366,10.074844273908552,53.52796044903465,10.0740133,10.0755858,53.5275508,53.528315,nan,nan,3974.586379047483,yes,nan,1788.5638705713675,361513.47233923763,1155.0,24.675164404131188
1367,10.074674447942094,53.52735443831909,10.0744571,10.0748904,53.5272272,53.5274855,nan,nan,380.866019519046,yes,nan,171.3897087835707,34642.14488787923,1155.0,24.674618994487176
1368,10.074262287917602,53.52910827583393,10.0736243,10.0748879,53.5289264,53.5293061,nan,nan,1782.715090353042,warehouse,nan,802.2217906588688,162008.69062355856,1154.0,24.676197448250534
1369,9.87833819479964,53.5726223229568,9.8782053,9.8784711,53.5724507,53.5727939,nan,hipped,540.1435150578618,apartments,nan,243.0645817760378,49001.819686049224,1152.0,24.71536009066112
1370,9.8780023,53.57224695000001,9.8778774,9.8781272,53.5720559,53.572438,nan,hipped,555.0218926668167,terrace,nan,249.75985170006751,50351.58610273361,1152.0,24.715022255000008
1371,9.878830249999998,53.572649600000005,9.8786939,9.8789666,53.572473,53.5728262,nan,hipped,572.2801650427282,apartments,nan,257.5260742692277,51917.256572676306,1152.0,24.715384640000003
1372,9.90715567088914,53.55854630048393,9.9067895,9.9075224,53.5584364,53.5586562,nan,round,753.3057572208345,office,nan,338.98759074937556,68339.8982950741,1152.0,24.70269167043554
1373,9.908298732946433,53.56497078652984,9.9079531,9.908644,53.5648052,53.5651418,nan,gabled,990.4856801866554,retail,nan,445.71855608399494,89856.86090653337,1152.0,24.708473707876855
1374,9.87693238498111,53.57041644225162,9.8764922,9.8773574,53.570199,53.570622,nan,flat,1349.6408826503905,retail,nan,1214.6767943853515,244878.84174808685,1152.0,24.713374798026457
1375,10.074970217761356,53.52963614913193,10.0747361,10.0752043,53.5295243,53.529748,nan,nan,413.6660534590482,yes,nan,186.1497240565717,37592.936773224654,1154.0,24.67667253421874
1376,10.075820204861436,53.5298243828611,10.0752926,10.0763478,53.5295116,53.5301372,nan,nan,2507.0331993997097,yes,nan,1128.1649397298695,227832.90957844714,1154.0,24.67684194457499
1377,10.076798964880531,53.5306017967689,10.0764917,10.0771062,53.5304209,53.5307827,nan,nan,740.9939372837543,yes,nan,333.4472717776895,67339.67653550439,1154.0,24.67754161709201
1378,10.077639692792737,53.530809471498,10.0771511,10.0780466,53.5305193,53.531098,nan,nan,1487.2659563943744,no,nan,669.2696803774685,135159.01195222975,1154.0,24.677728524348204
1379,10.079170723874489,53.53147606539153,10.0784626,10.079834,53.5310514,53.5318449,nan,nan,3637.479459360242,yes,nan,1636.8657567121088,330565.03956801037,1154.0,24.678328458852377
1380,10.078186134492745,53.53156495295644,10.0778214,10.0785424,53.5313666,53.5317237,nan,nan,1023.8255484998226,yes,nan,460.72149682492017,93042.70628379262,1154.0,24.678408457660794
1381,10.078014130022405,53.53196722801173,10.0777163,10.0783153,53.5317571,53.5321628,nan,nan,1106.3312257826328,yes,nan,497.8490516021848,100540.61597106121,1154.0,24.678770505210558
1382,10.078590362143927,53.53200516010703,10.0784269,10.0787558,53.531936,53.5320759,nan,nan,222.26019374281168,yes,nan,100.01708718426526,20198.45075686237,1154.0,24.67880464409633
1383,10.079270734378536,53.53287329182137,10.0782486,10.080648,53.5322247,53.5336471,nan,nan,13093.86318513751,yes,nan,5892.23843331188,1189937.551607334,1154.0,24.67958596263923
1384,10.08083961213426,53.53303127341962,10.0805331,10.0812364,53.5327531,53.5332791,nan,nan,1177.6873623076826,yes,nan,529.9593130384573,107025.28326811643,1154.0,24.679728146077657
1385,10.07432265,53.5339979,10.0737572,10.0748881,53.5335089,53.5344869,nan,nan,3414.6120417416096,yes,nan,1536.5754187837244,310311.4058233731,1154.0,24.680598110000005
1386,10.077695855266306,53.533269957701805,10.077152,10.0782397,53.532808,53.5337319,nan,nan,3185.234435006976,yes,nan,1433.3554957531394,289466.1423673465,1154.0,24.679942961931623
1387,10.07503221367481,53.53186853634451,10.0739007,10.0761638,53.5314111,53.532326,nan,nan,6471.029695361853,industrial,nan,2911.963362912834,588071.0011402467,1154.0,24.678681682710064
1388,10.076206264611285,53.53234489490282,10.0758869,10.0765312,53.5321898,53.5325057,nan,nan,770.9076274633408,yes,nan,346.9084323585034,70058.15791479975,1154.0,24.679110405412537
1389,10.073583476137248,53.5331977278621,10.0731966,10.0739403,53.5330143,53.5333797,nan,nan,1041.6558072268965,yes,nan,468.74511325210347,94663.0756212623,1154.0,24.679877955075895
1390,10.072876399999998,53.53255355000001,10.0724752,10.0732776,53.5323489,53.5327582,nan,nan,1295.4341379404068,yes,nan,582.9453620731831,117725.81587067932,1154.0,24.67929819500001
1391,10.07420148151196,53.53129094272781,10.0729796,10.0753269,53.5307552,53.5317424,nan,nan,9728.883430495858,yes,nan,4377.997543723136,884136.6039548873,1154.0,24.678161848455026
1392,10.072317136531804,53.530281965084285,10.0719864,10.0726479,53.5299655,53.5305984,nan,nan,1296.173483967781,yes,nan,583.2780677855015,117793.00578928203,1154.0,24.67725376857586
1393,10.072752107650157,53.53076506751153,10.0724853,10.0730189,53.5306479,53.5308822,nan,nan,475.9600847288966,yes,nan,214.18203812800348,43254.0625999503,1154.0,24.67768856076038
1394,10.071825508546038,53.53079847290195,10.0712817,10.0723873,53.5301893,53.5314651,nan,nan,3190.146935366094,yes,nan,1435.5661209147424,289912.5781187322,1154.0,24.677718625611753
1395,10.071030502563586,53.53078030691995,10.0704968,10.0715104,53.5303578,53.531282,nan,nan,3302.257655739784,yes,nan,1486.0159450829028,300100.9201094922,1154.0,24.677702276227954
1396,10.071788461734029,53.53189538501107,10.0712925,10.0722688,53.5314668,53.5323682,nan,nan,3456.7680096179247,yes,nan,1555.5456043280662,314142.43479405297,1154.0,24.678705846509963
1397,10.07223051246188,53.53287609081824,10.0719108,10.0725948,53.5325654,53.5331514,nan,nan,1335.3123631887138,yes,nan,600.8905634349212,121349.84928568233,1154.0,24.679588481736417
1398,10.082446092615664,53.53260860547614,10.0814933,10.0834063,53.5322869,53.5329295,nan,nan,4567.9694615434855,yes,nan,2055.5862576945688,415125.64474141813,1154.0,24.679347744928528
1399,10.086241350000002,53.5315316,10.0860941,10.0863886,53.5314599,53.5316033,nan,nan,192.84808772802356,office,nan,86.7816394776106,17525.552092503458,1154.0,24.678378440000003
1400,10.08851468696512,53.53139356161609,10.0882615,10.0887679,53.5310964,53.5316907,nan,nan,973.0795304700732,garages,nan,437.88578871153294,88431.03503029408,1154.0,24.678254205454486
1401,10.090411955406443,53.53111420277331,10.0896956,10.0911026,53.5305416,53.5316522,nan,nan,7044.929248519242,yes,nan,3170.218161833659,640225.5577823074,1154.0,24.67800278249598
1402,10.091644710121916,53.53044782035524,10.0915219,10.0917675,53.5303701,53.5305255,nan,nan,180.86571747809649,yes,nan,81.38957286514342,16436.624240115714,1154.0,24.677403038319717
1403,10.093844013724102,53.53004243791701,10.0933981,10.0943135,53.5298815,53.5302038,nan,nan,1160.4721397436224,yes,nan,522.2124628846301,105552.19406055586,1155.0,24.67703819412531
1404,10.09268955,53.53103685,10.0923266,10.0930525,53.5308968,53.5311769,nan,nan,847.6555321589112,yes,nan,381.44498947151004,77099.56849692897,1155.0,24.677933165
1405,10.075248319979764,53.53502452932421,10.0749673,10.0755286,53.5348973,53.5351518,nan,nan,642.3186610080302,yes,nan,289.0433974536136,58372.31411575726,1154.0,24.681522076391794
1406,10.076799960320038,53.53521169603496,10.0764611,10.077137,53.5349605,53.5354578,nan,nan,1555.7950680553913,yes,nan,700.1077806249261,141386.76629720384,1154.0,24.681690526431467
1407,10.07806005,53.53452675000001,10.0778231,10.078297,53.5344476,53.5346059,nan,nan,275.49821396172047,yes,nan,123.97419628277422,25036.58893930625,1154.0,24.681074075000012
1408,10.081489911032296,53.5342316096128,10.0812035,10.0817656,53.5340285,53.5344561,nan,nan,1105.6950368881226,yes,nan,497.56276659965516,100482.80071480035,1154.0,24.680808448651526
1409,10.08264335520094,53.53457171973892,10.0825163,10.0827704,53.5344678,53.5346756,nan,nan,238.85595827549696,industrial,nan,107.48518122397364,21706.632348181476,1154.0,24.681114547765027
1410,10.083437962186672,53.534219972737695,10.0831727,10.0836882,53.5338623,53.5345106,nan,nan,739.7256991565228,yes,nan,332.87656462043526,67224.4222250969,1154.0,24.680797975463925
1411,10.0832220803725,53.53370670774592,10.0830172,10.083427,53.5335428,53.5338706,nan,nan,602.7406157255173,yes,nan,271.2332770764828,54775.560305595696,1154.0,24.680336036971333
1412,10.083700546644836,53.53374546273702,10.0834754,10.0839257,53.5334511,53.5340398,nan,nan,791.5190353095531,yes,nan,356.1835658892989,71931.2711313439,1154.0,24.680370916463325
1413,10.084166651506376,53.53397633467733,10.0839751,10.0843582,53.5337713,53.5341814,nan,nan,536.4444836825132,yes,nan,241.40001765713097,48750.7335658576,1154.0,24.680578701209598
1414,10.084595334138434,53.53424492864568,10.0844573,10.0847334,53.5341203,53.5343695,nan,nan,283.7669965401292,yes,nan,127.69514844305813,25788.035228075587,1154.0,24.680820435781108
1415,10.085938682028846,53.5340802549285,10.0858065,10.0860699,53.5340138,53.5341402,nan,nan,159.6627287082374,yes,nan,71.84822791870684,14509.749628182846,1154.0,24.68067222943565
1416,10.089120359530298,53.53307447027642,10.0884017,10.089839,53.5326098,53.5335391,nan,nan,6291.064447522163,yes,nan,2830.979001384974,571716.2093296954,1154.0,24.67976702324878
1417,10.09045462007892,53.533194623734175,10.0903131,10.0905981,53.5330785,53.53331,nan,nan,295.4133717045188,yes,nan,132.93601726703346,26846.428687077405,1154.0,24.679875161360762
1418,10.091413049999998,53.533091500000005,10.0912293,10.0915968,53.5330245,53.5331585,nan,nan,288.3833848275244,yes,nan,129.772523172386,26207.56105466335,1154.0,24.679782350000004
1419,10.091374227858172,53.53254728921807,10.090827,10.0919019,53.5322089,53.5329059,nan,nan,3585.2144178003077,yes,nan,1613.3464880101385,325815.3232536474,1154.0,24.67929256029627
1420,10.09267357642519,53.531934217937696,10.0919978,10.0933493,53.5316374,53.532231,nan,nan,3548.703678920865,yes,nan,1596.9166555143893,322776.77899584593,1155.0,24.678740796143927
1421,10.094706525669697,53.53174394319472,10.0940515,10.0953809,53.5311752,53.5322081,nan,nan,5596.767881117761,yes,nan,2518.5455465029927,509061.0185869174,1155.0,24.678569548875245
1422,10.096393640856792,53.53141080684465,10.095924,10.0967457,53.5311103,53.5317942,nan,nan,1434.5663973446935,yes,nan,645.5548788051121,130482.77987848328,1155.0,24.67826972616018
1423,10.097041455532288,53.531736619898375,10.0968433,10.0972396,53.5315762,53.531897,nan,nan,581.9651751071215,commercial,nan,261.88432879820465,52933.36995833711,1155.0,24.67856295790854
1424,10.097693870667468,53.531943359422925,10.0974356,10.0979729,53.5318511,53.5320431,nan,nan,418.9552239459008,commercial,nan,188.52985077565538,38106.59608802934,1155.0,24.678749023480634
1425,10.098235481366046,53.53184561777263,10.098027,10.0984439,53.5317661,53.5319251,nan,nan,261.9835314415395,commercial,nan,117.89258914869279,23829.03958167953,1155.0,24.67866105599537
1426,10.09840005,53.5314719,10.0981409,10.0986592,53.5312255,53.5317183,nan,nan,1078.650016874075,commercial,nan,485.39250759333373,98109.96059730258,1155.0,24.67832471
1427,10.098827046786548,53.531569831215016,10.0986529,10.0990012,53.5314166,53.5317231,nan,nan,451.280757188797,commercial,nan,203.07634073495865,41046.80537105352,1155.0,24.678412848093515
1428,10.100315850177436,53.53091539239616,10.0999467,10.1007087,53.5304404,53.5313926,nan,nan,2528.993259012699,commercial,nan,1138.0469665557146,230027.7431150738,1155.0,24.677823853156546
1429,10.10100669394133,53.53067346304502,10.1005844,10.1015215,53.5301101,53.531356,nan,nan,3645.421292893589,commercial,nan,1640.439581802115,331573.8504717525,1155.0,24.67760611674052
1430,10.102707661458942,53.5304875880137,10.101935,10.1034844,53.529825,53.5311519,nan,nan,8905.702891260386,commercial,nan,4007.5663010671738,810029.3386032025,1155.0,24.677438829212328
1431,10.104117247047174,53.5305852312296,10.1037401,10.1044944,53.5302378,53.5309327,nan,nan,2213.6261777579784,commercial,nan,996.1317799910903,201343.13603069913,1155.0,24.67752670810664
1432,10.104990506602936,53.530121757862304,10.1044791,10.1054459,53.5295107,53.5307548,nan,nan,4162.254014253616,commercial,nan,1873.0143064141273,378583.0166839555,1155.0,24.677109582076078
1433,10.1059328,53.529861,10.105416,10.1064496,53.5293115,53.5304105,nan,nan,4300.719049155712,commercial,nan,1935.3235721200706,391177.27701476926,1155.0,24.6768749
1434,10.106523352098003,53.52968551825629,10.1061276,10.1069191,53.5293057,53.5300653,nan,nan,2452.5339998304844,commercial,nan,1103.640299923718,223073.2956220815,1155.0,24.67671696643066
1435,10.10762127789808,53.52932432108464,10.1073038,10.1079194,53.5290881,53.5295706,nan,nan,1404.340845361352,commercial,nan,631.9533804126085,127733.57701589848,1155.0,24.676391888976177
1436,10.10812197400002,53.52904228461119,10.1078228,10.108411,53.5288278,53.529324,nan,nan,1230.819510161877,commercial,nan,553.8687795728446,111950.72707116121,1155.0,24.676138056150066
1437,10.10325595,53.52982874999999,10.1029834,10.1035285,53.5297037,53.5299538,nan,nan,618.0115300789475,commercial,nan,278.1051885355264,56212.01123274327,1155.0,24.676845874999998
1438,10.0989865317873,53.53255034834833,10.0966114,10.1009211,53.5320769,53.5329827,nan,nan,12903.720313093623,commercial,nan,5806.674140892131,1173674.0107278218,1155.0,24.6792953135135
1439,10.101155407959128,53.531931020563285,10.1008359,10.1014749,53.5318046,53.5320574,nan,nan,704.5483724325895,commercial,nan,317.0467675946653,64083.07790007172,1155.0,24.678737918506954
1440,10.102890612278882,53.53259388016155,10.1024669,10.1032479,53.5324989,53.5326916,nan,nan,461.50900845229626,yes,nan,207.67905380353332,41977.12875003917,1155.0,24.679334492145394
1441,10.1012613,53.53310445,10.1009223,10.1016003,53.5328677,53.5333412,nan,nan,1502.3261032998562,yes,nan,676.0467464849353,136645.94863326754,1155.0,24.679794005000005
1442,10.099915384648137,53.533506640387536,10.0994498,10.1003208,53.5333796,53.533628,nan,nan,533.7232103683054,yes,nan,240.17544466573744,48545.46175306218,1155.0,24.680155976348786
1443,10.09574295,53.5333894,10.0952096,10.0962763,53.533196,53.5335828,nan,nan,1667.1120655313134,yes,nan,750.2004294890911,151634.26181048254,1155.0,24.680050459999997
1444,10.095426476634694,53.53296844231434,10.0949222,10.0959395,53.5327268,53.5332092,nan,nan,2287.279383197427,yes,nan,1029.2757224388422,208042.35539795097,1155.0,24.679671598082912
1445,10.09449839277099,53.533155401983606,10.094351,10.0946515,53.5330497,53.5332591,nan,nan,287.8276974428445,yes,nan,129.52246384928003,26179.728005535726,1155.0,24.679839861785247
1446,10.094273510158,53.53353376429708,10.0937871,10.094897,53.5331924,53.5338104,nan,nan,2663.447328920476,yes,nan,1198.5512980142144,242257.18111112306,1155.0,24.680180387867374
1447,10.09111712246978,53.53486355230537,10.0884088,10.09369,53.5341572,53.5355486,nan,nan,17795.416723224334,yes,nan,8007.9375254509505,1617202.9832648193,1154.0,24.68137719707483
1448,10.096299828852558,53.53409153751553,10.095746,10.0968628,53.5339148,53.5342768,nan,nan,1502.9252070435325,yes,nan,676.3163431695897,136700.44086315332,1155.0,24.68068238376398
1449,10.08702927431864,53.5351035608332,10.086495,10.0875634,53.53495,53.5352571,nan,nan,1043.6220725541934,yes,nan,469.62993264938706,94841.76489854371,1154.0,24.68159320474988
1450,10.084183719531676,53.53507489522838,10.0827609,10.0856534,53.5346902,53.5354248,nan,flat,9321.765392832458,industrial,nan,8389.588853549212,1694277.4689742634,1154.0,24.681567405705543
1451,10.081225997701385,53.53604538636091,10.080867,10.081585,53.5355279,53.5365629,nan,flat,2320.36741617322,industrial,nan,2088.330674555898,421738.3797265636,1154.0,24.68244084772482
1452,10.081717533793572,53.53620223043539,10.0813775,10.0820576,53.5357644,53.5366401,nan,flat,2138.3502409756184,industrial,nan,1924.5152168780567,388655.84804852353,1154.0,24.682582007391858
1453,10.082406802770231,53.5374877125908,10.0819467,10.0828669,53.5367599,53.5382155,nan,flat,3970.808408409357,industrial,nan,3573.7275675684214,721714.2822704427,1154.0,24.683738941331725
1454,10.082898160900976,53.537713912391325,10.0824845,10.0832714,53.5369964,53.538399,nan,flat,3057.070646390319,industrial,nan,2751.3635817512873,555637.8753346724,1154.0,24.683942521152197
1455,10.074689590778314,53.53654721783931,10.0745561,10.0748231,53.5361324,53.536962,nan,nan,1129.260975569021,yes,nan,508.16743900605945,102624.4143072737,1154.0,24.68289249605538
1456,10.0777421245483,53.53727893080472,10.0773128,10.0781623,53.5369693,53.5375661,nan,nan,2009.388957420364,yes,nan,904.2250308391639,182608.24497796912,1154.0,24.68355103772425
1457,10.0799023,53.5379086,10.079639,10.0801656,53.5377512,53.538066,nan,nan,669.3401540219784,yes,nan,301.2030693098903,60827.95984713234,1154.0,24.684117740000005
1458,10.081511470254,53.53842816445743,10.0809635,10.0820595,53.5381886,53.5386677,nan,nan,1710.5507270991802,yes,nan,769.7478271946311,155450.57370195573,1154.0,24.684585348011687
1459,10.081382810303204,53.53881211033088,10.080838,10.0819973,53.5385238,53.5390875,nan,nan,1937.1220221295955,yes,nan,871.704909958318,176040.80656608232,1154.0,24.684930899297797
1460,10.08432918265875,53.53681855244528,10.0837046,10.0850012,53.5365588,53.5371084,nan,flat,2836.891080237925,industrial,nan,2553.2019722141326,515619.1382886441,1154.0,24.68313669720076
1461,10.084975787894074,53.537554692554,10.0842752,10.0853481,53.5373567,53.5378148,nan,nan,1218.16034765332,yes,nan,548.172156443994,110703.36699386459,1154.0,24.6837992232986
1462,10.084641605775197,53.53785668550784,10.0843218,10.0849616,53.5377261,53.5379873,nan,nan,1161.487957233563,yes,nan,522.6695807551034,105553.12183349313,1154.0,24.684071016957056
1463,10.084719108677254,53.53835550732691,10.0840894,10.0852785,53.5382121,53.5386453,nan,nan,2006.5451046648668,yes,nan,902.94529709919,182349.80274918143,1154.0,24.684519956594222
1464,10.085138090331723,53.53884559996704,10.0846846,10.0855916,53.5387437,53.5389475,nan,nan,1265.2851746429224,yes,nan,569.3783285893151,114985.95345861217,1154.0,24.68496103997034
1465,10.086373095589982,53.53877149242192,10.0860608,10.0866957,53.538666,53.5388858,nan,nan,522.4245193507522,yes,nan,235.0910337078385,47476.634257297985,1154.0,24.684894343179728
1466,10.086507951570573,53.53775758511764,10.0861185,10.0868974,53.5372589,53.5382563,nan,flat,2589.080359697342,industrial,nan,2330.172323727608,470578.30077679036,1154.0,24.683981826605873
1467,10.08740329304606,53.53813851663405,10.0869325,10.0878716,53.5375886,53.5386677,nan,flat,3610.867126991041,industrial,nan,3249.780414291937,656293.1546662566,1154.0,24.684324664970646
1468,10.087056672329812,53.536860894406026,10.086288,10.0877951,53.536502,53.5371647,nan,flat,3778.2557083517313,industrial,nan,3400.4301375165583,686716.8662714689,1154.0,24.683174804965425
1469,10.087724598452953,53.53739956511839,10.0874714,10.0879778,53.5371052,53.5376939,nan,flat,1006.4159916937352,industrial,nan,905.7743925243617,182921.13857029483,1154.0,24.683659608606554
1470,10.08870423198228,53.53757927699144,10.0879459,10.0894206,53.5370089,53.5381759,nan,flat,8294.323252789676,industrial,nan,7464.890927510709,1507534.7228107876,1154.0,24.683821349292295
1471,10.088538475423409,53.536822061736544,10.0879522,10.0891247,53.5366045,53.5370396,nan,flat,2107.691412970424,industrial,nan,1896.9222716733818,383083.45276443945,1154.0,24.683139855562892
1472,10.088848816787674,53.53600823528807,10.088593,10.0891046,53.5357347,53.5362818,nan,flat,1040.2669011950493,industrial,nan,936.2402110755444,189073.7106267062,1154.0,24.682407411759264
1473,10.08969645,53.53740944999999,10.0892902,10.0901027,53.5369151,53.5379038,nan,flat,2614.90813305974,industrial,nan,2353.417319753766,475272.6277242731,1154.0,24.683668504999993
1474,10.090352096249948,53.5371837308196,10.0898868,10.0908174,53.536772,53.5375955,nan,flat,3329.660382658243,industrial,nan,2996.6943443924188,605182.422850049,1154.0,24.68346535773764
1475,10.090989843003566,53.536492807717146,10.0903041,10.0916756,53.5359374,53.5370482,nan,flat,6767.434610869736,industrial,nan,6090.691149782763,1230015.077698629,1154.0,24.682843526945433
1476,10.09247521958622,53.53608519581326,10.092159,10.0927914,53.5358901,53.5362803,nan,nan,1103.8207378834486,yes,nan,496.71933204755186,100399.39499011142,1155.0,24.682476676231936
1477,10.092665381448464,53.53643984036595,10.0924029,10.0929332,53.5363005,53.5365848,nan,nan,683.6338471509516,yes,nan,307.63523121792826,62180.77110992375,1155.0,24.682795856329356
1478,10.092883524974154,53.53680379542214,10.0925278,10.0932613,53.5366675,53.5369561,nan,nan,889.3198722116649,yes,nan,400.19394249524925,80889.20062685225,1155.0,24.683123415879926
1479,10.094673241343068,53.53647373084528,10.0944336,10.0949129,53.5363756,53.5365719,nan,nan,383.8783333748579,industrial,nan,172.74525001868605,34916.13366002692,1155.0,24.682826357760753
1480,10.09335515,53.536423150000005,10.093089,10.0936213,53.5362916,53.5365547,nan,nan,618.1626034006476,yes,nan,278.1731715302914,56225.75229556015,1155.0,24.682780835000003
1481,10.09655528509016,53.535700888637855,10.0962123,10.0968757,53.5353634,53.5360406,nan,nan,1812.7073235586288,industrial,nan,815.7182956013829,164877.06049842952,1155.0,24.68213079977407
1482,10.097035754285342,53.53507027914316,10.0966721,10.0974377,53.534853,53.5353262,nan,nan,1501.4263643622398,industrial,nan,675.641863963008,136564.11175352297,1155.0,24.681563251228845
1483,10.095668578446162,53.53467336875259,10.095131,10.0962061,53.5344619,53.5348848,nan,nan,1925.6471761539576,yes,nan,866.541229269281,175149.64596605342,1155.0,24.681206031877338
1484,10.093529007696254,53.535049216891416,10.0930357,10.0940222,53.5348853,53.5352131,nan,nan,1220.6252914071083,yes,nan,549.2813811331988,111023.4991615478,1155.0,24.681544295202272
1485,10.092982010450983,53.53542212829156,10.0925831,10.0933881,53.5352847,53.5355647,nan,nan,940.479479094036,yes,nan,423.21576559231625,85542.48662034693,1155.0,24.681879915462403
1486,10.091740829908607,53.535323052201285,10.0915282,10.0919535,53.5352267,53.5354194,nan,nan,380.5957667902112,yes,nan,171.26809505559504,34587.59179647742,1154.0,24.681790746981157
1487,10.09172342852607,53.53564575819208,10.0913645,10.0921232,53.5355152,53.5357776,nan,nan,782.8698541522026,yes,nan,352.2914343684912,71145.25517071679,1154.0,24.682081182372876
1488,10.092303912450864,53.53554467043235,10.092128,10.0924798,53.5354429,53.5356464,nan,nan,341.2511725127697,yes,nan,153.56302763074638,31012.053430029227,1154.0,24.68199020338912
1489,10.09103295,53.53566980000001,10.0907777,10.0912882,53.5354741,53.5358655,nan,nan,918.6392104178668,yes,nan,413.3876446880401,83483.6348447497,1154.0,24.68210282000001
1490,10.098817544450371,53.53546597847159,10.0983351,10.0993014,53.5351008,53.5358313,nan,nan,2844.8387087881565,industrial,nan,1280.1774189546704,258755.86080621276,1155.0,24.681919380624436
1491,10.099775152415509,53.53531695678855,10.0993261,10.1002924,53.5349238,53.5356872,nan,nan,3488.560604721308,yes,nan,1569.8522721245888,317306.39050318254,1155.0,24.681785261109695
1492,10.10042195,53.53528945,10.100144,10.1006999,53.5350594,53.5355195,nan,nan,1080.7777706235647,yes,nan,486.34999678060416,98303.49309927961,1155.0,24.681760505
1493,10.098468512564178,53.53493459466412,10.0983439,10.0985937,53.5348122,53.5350467,nan,nan,293.861465879716,yes,nan,132.23765964587218,26728.536955921914,1155.0,24.68144113519771
1494,10.099112060101712,53.53425048789012,10.0984198,10.0997899,53.5340944,53.5344285,nan,nan,1810.3386101406068,yes,nan,814.652374563273,164661.61120860156,1155.0,24.680825439101106
1495,10.09939337530411,53.53393725056935,10.0988967,10.099875,53.5337962,53.5340754,nan,nan,817.2532691173255,yes,nan,367.7639711027965,74334.29265915275,1155.0,24.68054352551242
1496,10.1011393394849,53.53477463569014,10.100415,10.1018494,53.5345539,53.5350258,nan,nan,2728.366573286243,yes,nan,1227.7649579788092,248161.9921314668,1155.0,24.681297172121127
1497,10.100453181303507,53.53391451186543,10.100277,10.1006342,53.5337607,53.5340668,nan,nan,496.33719051629305,yes,nan,223.3517357323319,45144.96958489758,1155.0,24.680523060678894
1498,10.100968167866275,53.53389388733795,10.1006839,10.1012524,53.5336068,53.534181,nan,nan,1297.893288075924,yes,nan,584.0519796341658,118051.50638355577,1155.0,24.680504498604158
